2025-10-27T00:43:35.823039+00:00,DEBUG,Current price for DYDXUSD: 0.3566,dydx_usd_sell_20251027_17,DYDXUSD,0.3566
2025-10-27T00:43:35.823273+00:00,DEBUG,Current price for DYDXUSD: 0.3566,dydx_usd_buy_20251027_18,DYDXUSD,0.3566
2025-10-27T00:43:35.823506+00:00,DEBUG,Current price for EGLDUSD: 10.03,egld_usd_sell_20251027_19,EGLDUSD,10.03
2025-10-27T00:43:35.823739+00:00,DEBUG,Current price for EGLDUSD: 10.03,egld_usd_buy_20251027_20,EGLDUSD,10.03
2025-10-27T00:43:35.824003+00:00,DEBUG,Current price for ENSUSD: 16.36,ens_usd_sell_20251027_21,ENSUSD,16.36
2025-10-27T00:43:35.824235+00:00,DEBUG,Current price for ENSUSD: 16.36,ens_usd_buy_20251027_22,ENSUSD,16.36
2025-10-27T00:43:35.824464+00:00,DEBUG,Current price for FILUSD: 1.656,fil_usd_sell_20251027_23,FILUSD,1.656
2025-10-27T00:43:35.824694+00:00,DEBUG,Current price for FILUSD: 1.656,fil_usd_buy_20251027_24,FILUSD,1.656
2025-10-27T00:43:35.824957+00:00,DEBUG,Current price for INJUSD: 9.061,inj_usd_sell_20251027_25,INJUSD,9.061
2025-10-27T00:43:35.825190+00:00,DEBUG,Current price for INJUSD: 9.061,inj_usd_buy_20251027_26,INJUSD,9.061
2025-10-27T00:43:35.825418+00:00,DEBUG,Current price for NEARUSD: 2.382,near_usd_sell_20251027_27,NEARUSD,2.382
2025-10-27T00:43:35.825647+00:00,DEBUG,Current price for NEARUSD: 2.382,near_usd_buy_20251027_28,NEARUSD,2.382
2025-10-27T00:43:35.825912+00:00,DEBUG,Current price for BONKUSD: 1.5508e-05,bonk_usd_sell_20251027_29,BONKUSD,1.5508e-05
2025-10-27T00:43:35.826153+00:00,DEBUG,Current price for BONKUSD: 1.5508e-05,bonk_usd_buy_20251027_30,BONKUSD,1.5508e-05
2025-10-27T00:43:35.826388+00:00,DEBUG,Current price for DOGSUSD: 5.96e-05,doge_usd_sell_20251027_31,DOGSUSD,5.96e-05
2025-10-27T00:43:35.826644+00:00,DEBUG,Current price for DOGSUSD: 5.96e-05,doge_usd_buy_20251027_32,DOGSUSD,5.96e-05
2025-10-27T00:43:35.826912+00:00,DEBUG,Current price for MEMEUSD: 0.001739,meme_usd_sell_20251027_33,MEMEUSD,0.001739
2025-10-27T00:43:35.827147+00:00,DEBUG,Current price for MEMEUSD: 0.001739,meme_usd_buy_20251027_34,MEMEUSD,0.001739
2025-10-27T00:43:35.827380+00:00,DEBUG,Current price for MEWUSD: 0.001998,mew_usd_sell_20251027_35,MEWUSD,0.001998
2025-10-27T00:43:35.827611+00:00,DEBUG,Current price for MEWUSD: 0.001998,mew_usd_buy_20251027_36,MEWUSD,0.001998
